"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_890","Axon guidance",6711,"SPTBN1"
"bioplanet_890","Axon guidance",6712,"SPTBN2"
"bioplanet_890","Axon guidance",6714,"SRC"
"bioplanet_890","Axon guidance",6900,"CNTN2"
"bioplanet_890","Axon guidance",7094,"TLN1"
"bioplanet_890","Axon guidance",7204,"TRIO"
"bioplanet_890","Axon guidance",7220,"TRPC1"
"bioplanet_890","Axon guidance",7222,"TRPC3"
"bioplanet_890","Axon guidance",7223,"TRPC4"
"bioplanet_890","Axon guidance",7224,"TRPC5"
"bioplanet_890","Axon guidance",7225,"TRPC6"
"bioplanet_890","Axon guidance",7305,"TYROBP"
"bioplanet_890","Axon guidance",7408,"VASP"
"bioplanet_890","Axon guidance",7410,"VAV2"
"bioplanet_890","Axon guidance",7430,"EZR"
"bioplanet_890","Axon guidance",7529,"YWHAB"
"bioplanet_890","Axon guidance",7852,"CXCR4"
"bioplanet_890","Axon guidance",7869,"SEMA3B"
"bioplanet_890","Axon guidance",7903,"ST8SIA4"
"bioplanet_890","Axon guidance",8128,"ST8SIA2"
"bioplanet_890","Axon guidance",8440,"NCK2"
"bioplanet_890","Axon guidance",8482,"SEMA7A"
"bioplanet_890","Axon guidance",8506,"CNTNAP1"
"bioplanet_890","Axon guidance",8633,"UNC5C"
"bioplanet_890","Axon guidance",8650,"NUMB"
"bioplanet_890","Axon guidance",8828,"NRP2"
"bioplanet_890","Axon guidance",8829,"NRP1"
"bioplanet_890","Axon guidance",8851,"CDK5R1"
"bioplanet_890","Axon guidance",8911,"CACNA1I"
"bioplanet_890","Axon guidance",8912,"CACNA1H"
"bioplanet_890","Axon guidance",8913,"CACNA1G"
"bioplanet_890","Axon guidance",8976,"WASL"
"bioplanet_890","Axon guidance",8986,"RPS6KA4"
"bioplanet_890","Axon guidance",9037,"SEMA5A"
"bioplanet_890","Axon guidance",9048,"ARTN"
"bioplanet_890","Axon guidance",9252,"RPS6KA5"
"bioplanet_890","Axon guidance",9353,"SLIT2"
"bioplanet_890","Axon guidance",9423,"NTN1"
"bioplanet_890","Axon guidance",9475,"ROCK2"
"bioplanet_890","Axon guidance",9723,"SEMA3E"
"bioplanet_890","Axon guidance",9826,"ARHGEF11"
"bioplanet_890","Axon guidance",9855,"FARP2"
"bioplanet_890","Axon guidance",9901,"SRGAP3"
"bioplanet_890","Axon guidance",10048,"RANBP9"
"bioplanet_890","Axon guidance",10154,"PLXNC1"
"bioplanet_890","Axon guidance",10298,"PAK4"
"bioplanet_890","Axon guidance",10371,"SEMA3A"
"bioplanet_890","Axon guidance",10398,"MYL9"
"bioplanet_890","Axon guidance",10486,"CAP2"
"bioplanet_890","Axon guidance",10487,"CAP1"
"bioplanet_890","Axon guidance",10500,"SEMA6C"
"bioplanet_890","Axon guidance",10501,"SEMA6B"
"bioplanet_890","Axon guidance",10505,"SEMA4F"
"bioplanet_890","Axon guidance",10507,"SEMA4D"
"bioplanet_890","Axon guidance",10509,"SEMA4B"
"bioplanet_890","Axon guidance",10512,"SEMA3C"
"bioplanet_890","Axon guidance",10570,"DPYSL4"
"bioplanet_890","Axon guidance",10725,"NFAT5"
"bioplanet_890","Axon guidance",10752,"CHL1"
"bioplanet_890","Axon guidance",10963,"STIP1"
"bioplanet_890","Axon guidance",11261,"CHP1"
"bioplanet_890","Axon guidance",22854,"NTNG1"
"bioplanet_890","Axon guidance",22885,"ABLIM3"
"bioplanet_890","Axon guidance",23114,"NFASC"
"bioplanet_890","Axon guidance",23122,"CLASP2"
"bioplanet_890","Axon guidance",23129,"PLXND1"
"bioplanet_890","Axon guidance",23332,"CLASP1"
"bioplanet_890","Axon guidance",23365,"ARHGEF12"
"bioplanet_890","Axon guidance",23380,"SRGAP2"
"bioplanet_890","Axon guidance",23396,"PIP5K1C"
"bioplanet_890","Axon guidance",23654,"PLXNB2"
"bioplanet_890","Axon guidance",24137,"KIF4A"
"bioplanet_890","Axon guidance",25791,"NGEF"
"bioplanet_890","Axon guidance",26052,"DNM3"
"bioplanet_890","Axon guidance",27255,"CNTN6"
"bioplanet_890","Axon guidance",27289,"RND1"
"bioplanet_890","Axon guidance",27330,"RPS6KA6"
"bioplanet_890","Axon guidance",29984,"RHOD"
"bioplanet_890","Axon guidance",51332,"SPTBN5"
"bioplanet_890","Axon guidance",51466,"EVL"
"bioplanet_890","Axon guidance",54209,"TREM2"
"bioplanet_890","Axon guidance",54437,"SEMA5B"
"bioplanet_890","Axon guidance",54910,"SEMA4C"
"bioplanet_890","Axon guidance",55558,"PLXNA3"
"bioplanet_890","Axon guidance",55740,"ENAH"
"bioplanet_890","Axon guidance",55800,"SCN3B"
"bioplanet_890","Axon guidance",56896,"DPYSL5"
"bioplanet_890","Axon guidance",56920,"SEMA3G"
"bioplanet_890","Axon guidance",56924,"PAK6"
"bioplanet_890","Axon guidance",56963,"RGMA"
"bioplanet_890","Axon guidance",57113,"TRPC7"
"bioplanet_890","Axon guidance",57144,"PAK7"
"bioplanet_890","Axon guidance",57522,"SRGAP1"
"bioplanet_890","Axon guidance",57556,"SEMA6A"
"bioplanet_890","Axon guidance",57689,"LRRC4C"
"bioplanet_890","Axon guidance",57698,"KIAA1598"
"bioplanet_890","Axon guidance",57715,"SEMA4G"
"bioplanet_890","Axon guidance",57731,"SPTBN4"
"bioplanet_890","Axon guidance",59277,"NTN4"
"bioplanet_890","Axon guidance",63928,"CHP2"
"bioplanet_890","Axon guidance",64096,"GFRA4"
"bioplanet_890","Axon guidance",64218,"SEMA4A"
"bioplanet_890","Axon guidance",64221,"ROBO3"
"bioplanet_890","Axon guidance",79784,"MYH14"
"bioplanet_890","Axon guidance",80031,"SEMA6D"
"bioplanet_890","Axon guidance",80728,"ARHGAP39"
"bioplanet_890","Axon guidance",84448,"ABLIM2"
"bioplanet_890","Axon guidance",90249,"UNC5A"
"bioplanet_890","Axon guidance",91584,"PLXNA4"
"bioplanet_890","Axon guidance",103910,"MYL12B"
"bioplanet_890","Axon guidance",116986,"AGAP2"
"bioplanet_890","Axon guidance",131873,"COL6A6"
"bioplanet_890","Axon guidance",137970,"UNC5D"
"bioplanet_890","Axon guidance",148738,"HFE2"
"bioplanet_890","Axon guidance",219699,"UNC5B"
"bioplanet_890","Axon guidance",223117,"SEMA3D"
"bioplanet_890","Axon guidance",256076,"COL6A5"
"bioplanet_890","Axon guidance",284217,"LAMA1"
"bioplanet_890","Axon guidance",285220,"EPHA6"
"bioplanet_890","Axon guidance",285643,"KIF4B"
"bioplanet_890","Axon guidance",285704,"RGMB"
"bioplanet_890","Axon guidance",375790,"AGRN"
"bioplanet_890","Axon guidance",100133941,"CD24"
